CHAVE;EMPRESA;ANO;MES;DATA;CLIENTE;DOC;PRODUTO;QTD;PRECO;VALOR;DESC;CAIXA;FORMA;TIPO;VENDEDOR;GRUPO;SUBGRUPO
;T CASA 01 - Matriz;2025;5;30/05/2025;VENDA CONSUMIDOR;6555;PLAFON PRETO 100W E27;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC MARCELO;ELETRICO/ILUMINACAO;PLAFON
;T CASA 01 - Matriz;2025;5;30/05/2025;VENDA CONSUMIDOR;6556;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;02/06/2025;VENDA CONSUMIDOR;6739;BUCHA REDUCAO ROSCA;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC NAZARENO;BASICO/HIDRAULICA;BUCHA
;T CASA 01 - Matriz;2025;6;03/06/2025;VENDA CONSUMIDOR;6766;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;03/06/2025;VENDA CONSUMIDOR;6766;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;03/06/2025;VENDA CONSUMIDOR;6775;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;03/06/2025;VENDA CONSUMIDOR;6775;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;03/06/2025;VENDA CONSUMIDOR;6775;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;04/06/2025;VENDA CONSUMIDOR;3447;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;04/06/2025;VENDA CONSUMIDOR;3447;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;05/06/2025;VENDA CONSUMIDOR;6879;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;06/06/2025;VENDA CONSUMIDOR;3594;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;07/06/2025;VENDA CONSUMIDOR;6951;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;07/06/2025;VENDA CONSUMIDOR;6951;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;09/06/2025;VENDA CONSUMIDOR;7033;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC RENATO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;10/06/2025;VENDA CONSUMIDOR;7101;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;10/06/2025;VENDA CONSUMIDOR;3861;PARAFUSO MADEIRA FENDA CAB.CHATA;10;0,41;4,1;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;FERRAGENS/FECHADURAS;PARAFUSO
;T CASA 01 - Matriz;2025;6;12/06/2025;VENDA CONSUMIDOR;3961;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC BARBOSA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;14/06/2025;LUIZ CARLOS BARBOSA;10840;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;;A PRAZO;NFDAV;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;18/06/2025;VENDA CONSUMIDOR;7570;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC RENATA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;19/06/2025;VENDA CONSUMIDOR;7639;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC MARINETE;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;19/06/2025;VENDA CONSUMIDOR;7648;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARINETE;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;20/06/2025;VENDA CONSUMIDOR;4358;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;21/06/2025;VENDA CONSUMIDOR;4486;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;22/06/2025;VENDA CONSUMIDOR;4491;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;22/06/2025;VENDA CONSUMIDOR;4503;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC RENATA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;23/06/2025;VENDA CONSUMIDOR;7761;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC RENATA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;25/06/2025;VENDA CONSUMIDOR;4660;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;25/06/2025;VENDA CONSUMIDOR;4660;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;26/06/2025;VENDA CONSUMIDOR;7892;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;28/06/2025;VENDA CONSUMIDOR;4796;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC RENATO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;28/06/2025;VENDA CONSUMIDOR;8005;BUCHA REDUCAO ROSCA;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARIA RAIMUNDA;BASICO/HIDRAULICA;BUCHA
;T CASA 01 - Matriz;2025;6;29/06/2025;VENDA CONSUMIDOR;4885;PARAFUSO AUTO ATARRAX.CAB.PANELA;10;0,41;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;FERRAGENS/FECHADURAS;PARAFUSO
;T CASA 01 - Matriz;2025;6;30/06/2025;VENDA CONSUMIDOR;8099;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;6;30/06/2025;VENDA CONSUMIDOR;8099;CORANTE LIQUIDO VERDE 50ML;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;01/07/2025;VENDA CONSUMIDOR;4967;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;12/07/2025;VENDA CONSUMIDOR;8719;BUCHA REDUCAO SOLDA CURTA;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC RENATA;BASICO/HIDRAULICA;BUCHA
;T CASA 01 - Matriz;2025;7;14/07/2025;VENDA CONSUMIDOR;5675;ESPACADOR JUNTAPISO 2MM;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC MARIA RAIMUNDA;FERRAGENS/FECHADURAS;ESPACADOR NIVELADOR
;T CASA 01 - Matriz;2025;7;15/07/2025;VENDA CONSUMIDOR;8804;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC RENATA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;15/07/2025;VENDA CONSUMIDOR;5785;ESPACADOR JUNTAPISO 2MM;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC MARIA RAIMUNDA;FERRAGENS/FECHADURAS;ESPACADOR NIVELADOR
;T CASA 01 - Matriz;2025;7;16/07/2025;VENDA CONSUMIDOR;8867;ESPACADOR JUNTAPISO 2MM;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC RENATO;FERRAGENS/FECHADURAS;ESPACADOR NIVELADOR
;T CASA 01 - Matriz;2025;7;20/07/2025;VENDA CONSUMIDOR;6036;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;26/07/2025;VENDA CONSUMIDOR;6255;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;26/07/2025;VENDA CONSUMIDOR;9248;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;27/07/2025;VENDA CONSUMIDOR;6277;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC BARBOSA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;27/07/2025;VENDA CONSUMIDOR;6277;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC BARBOSA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;28/07/2025;CONSTRUTORA KARAJAS;11563;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;;A PRAZO;NFDAV;HC VICENTE;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;28/07/2025;CONSTRUTORA KARAJAS;11563;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;;A PRAZO;NFDAV;HC VICENTE;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;29/07/2025;VENDA CONSUMIDOR;6337;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;7;30/07/2025;VENDA CONSUMIDOR;9369;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;01/08/2025;VENDA CONSUMIDOR;9412;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;03/08/2025;VENDA CONSUMIDOR;6523;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;04/08/2025;VENDA CONSUMIDOR;6570;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;07/08/2025;VENDA CONSUMIDOR;9599;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;07/08/2025;VENDA CONSUMIDOR;6693;ESPACADOR JUNTAPISO 2MM;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;FERRAGENS/FECHADURAS;ESPACADOR NIVELADOR
;T CASA 01 - Matriz;2025;8;09/08/2025;VENDA CONSUMIDOR;9687;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;10/08/2025;VENDA CONSUMIDOR;20543;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;3;CARTÃO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;11/08/2025;VENDA CONSUMIDOR;9726;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;11/08/2025;VENDA CONSUMIDOR;6848;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;12/08/2025;VENDA CONSUMIDOR;6901;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;16/08/2025;VENDA CONSUMIDOR;7080;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;16/08/2025;VENDA CONSUMIDOR;20668;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;3;CARTÃO;CUPOM MANUAL;HC RENATO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;19/08/2025;VENDA CONSUMIDOR;10052;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC FRANCISCO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;8;20/08/2025;VENDA CONSUMIDOR;10067;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;20/08/2025;VENDA CONSUMIDOR;7279;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;21/08/2025;VENDA CONSUMIDOR;7319;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;21/08/2025;VENDA CONSUMIDOR;10119;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;23/08/2025;VENDA CONSUMIDOR;10231;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;27/08/2025;VENDA CONSUMIDOR;7634;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;27/08/2025;VENDA CONSUMIDOR;7634;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;27/08/2025;VENDA CONSUMIDOR;7634;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;28/08/2025;CLIENTE PADRAO;20861;PARAFUSO CAB.CHATA F.PHILLIPS;10;0,41;4,1;0;3;DINHEIRO;DAV;HC MARINETE;FERRAGENS/FECHADURAS;PARAFUSO
;T CASA 01 - Matriz;2025;8;29/08/2025;VENDA CONSUMIDOR;10390;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC RENATO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;8;23/08/2025;VENDA CONSUMIDOR;7410;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;8;31/08/2025;VENDA CONSUMIDOR;10519;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;01/09/2025;VENDA CONSUMIDOR;10577;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;02/09/2025;VENDA CONSUMIDOR;7893;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;03/09/2025;VENDA CONSUMIDOR;20941;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;3;CARTÃO;CUPOM MANUAL;HC NAZARENO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;9;03/09/2025;VENDA CONSUMIDOR;7943;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;09/09/2025;VENDA CONSUMIDOR;8261;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;9;09/09/2025;VENDA CONSUMIDOR;8265;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;09/09/2025;VENDA CONSUMIDOR;8288;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;10/09/2025;VENDA CONSUMIDOR;8310;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;10/09/2025;VENDA CONSUMIDOR;10945;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC MILTON;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;9;11/09/2025;VENDA CONSUMIDOR;8364;ESPACADOR JUNTAPISO 2MM;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;FERRAGENS/FECHADURAS;ESPACADOR NIVELADOR
;T CASA 01 - Matriz;2025;9;15/09/2025;VENDA CONSUMIDOR;8628;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;1;DINHEIRO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;16/09/2025;VENDA CONSUMIDOR;11186;CORANTE LIQUIDO PRETO 50ML - 0680473;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC MARINETE;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;16/09/2025;VENDA CONSUMIDOR;11186;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC MARINETE;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;16/09/2025;CONSTRUTORA PARAENSE;12434;BUCHA REDUCAO SOLDA CURTA;1;4,1;4,1;0;;A PRAZO;NFDAV;HC VICENTE;BASICO/HIDRAULICA;BUCHA
;T CASA 01 - Matriz;2025;9;19/09/2025;VENDA CONSUMIDOR;11317;CORANTE LIQUIDO OCRE 50ML - 0680472;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC RENATA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;20/09/2025;VENDA CONSUMIDOR;8944;PARAFUSO CAB.CHATA DENT.PONTA BROCA;10;0,41;4,1;0;1;BANCO;CUPOM MANUAL;HC BARBOSA;FERRAGENS/FECHADURAS;PARAFUSO
;T CASA 01 - Matriz;2025;9;22/09/2025;VENDA CONSUMIDOR;11452;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;2;DINHEIRO;CUPOM MANUAL;HC MARCELO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;9;25/09/2025;VENDA CONSUMIDOR;11628;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC RENATO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;25/09/2025;VENDA CONSUMIDOR;11628;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;2;BANCO;CUPOM MANUAL;HC RENATO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;9;26/09/2025;VENDA CONSUMIDOR;9170;ROLO LA ANTIRESPINGO C.CABO 5CM - 1405;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MARCELO;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;9;26/09/2025;VENDA CONSUMIDOR;9197;ESPACADOR JUNTAPISO 2MM;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC BARBOSA;FERRAGENS/FECHADURAS;ESPACADOR NIVELADOR
;T CASA 01 - Matriz;2025;9;27/09/2025;VENDA CONSUMIDOR;9226;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;9;28/09/2025;VENDA CONSUMIDOR;11826;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC FRANCISCO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;10;02/10/2025;VENDA CONSUMIDOR;9532;CORANTE LIQUIDO LARANJA 50ML - 0680470;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC BARBOSA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;10;02/10/2025;VENDA CONSUMIDOR;9532;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC BARBOSA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;10;03/10/2025;VENDA CONSUMIDOR;9573;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;10;06/10/2025;VENDA CONSUMIDOR;9818;ABRACADEIRA NYLON PRETA 2,5X150MM;1;4,1;4,1;0;1;BANCO;CUPOM MANUAL;HC MARIA RAIMUNDA;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;10;07/10/2025;VENDA CONSUMIDOR;12240;ROLO LA ANTIRESPINGO C.CABO 5CM - 1405;1;4,1;4,1;0;2;CARTÃO;CUPOM MANUAL;HC MARIA RAIMUNDA;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;10;07/10/2025;VENDA CONSUMIDOR;9877;CORANTE LIQUIDO VERMELHO 50ML - 0680475;1;4,1;4,1;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
